138,Thomas G. Morton School,ALL GRADES,707,s,s,36,5%,597,84%,s,s,41,6%,s,s,s,s,
139,Samuel Powel School,0,65,s,s,s,s,46,71%,s,s,s,s,s,s,s,s,
139,Samuel Powel School,1,64,s,s,s,s,43,67%,s,s,s,s,s,s,s,s,
139,Samuel Powel School,2,54,s,s,s,s,42,78%,s,s,s,s,s,s,s,s,
139,Samuel Powel School,3,51,s,s,s,s,41,80%,s,s,s,s,s,s,s,s,
139,Samuel Powel School,4,59,s,s,s,s,46,78%,s,s,s,s,s,s,s,s,
139,Samuel Powel School,ALL GRADES,293,s,s,s,s,218,74%,s,s,34,12%,s,s,27,9%,
140,John M. Patterson School,0,133,s,s,s,s,101,76%,s,s,21,16%,s,s,s,s,
140,John M. Patterson School,1,134,s,s,s,s,118,88%,s,s,s,s,s,s,s,s,
140,John M. Patterson School,2,128,s,s,s,s,112,88%,s,s,s,s,s,s,s,s,
140,John M. Patterson School,3,128,s,s,s,s,104,81%,s,s,s,s,s,s,s,s,
140,John M. Patterson School,4,133,s,s,s,s,117,88%,s,s,s,s,s,s,s,s,
140,John M. Patterson School,ALL GRADES,656,s,s,37,6%,552,84%,s,s,46,7%,s,s,s,s,
141,James Rhoads School,0,57,s,s,s,s,54,95%,s,s,s,s,s,s,s,s,
141,James Rhoads School,1,61,s,s,s,s,53,87%,s,s,s,s,s,s,s,s,
141,James Rhoads School,2,59,s,s,s,s,56,95%,s,s,s,s,s,s,s,s,
141,James Rhoads School,3,68,s,s,s,s,61,90%,s,s,s,s,s,s,s,s,
141,James Rhoads School,4,63,s,s,s,s,57,90%,s,s,s,s,s,s,s,s,
141,James Rhoads School,5,54,s,s,s,s,50,93%,s,s,s,s,s,s,s,s,
141,James Rhoads School,6,53,s,s,s,s,51,96%,s,s,s,s,s,s,s,s,
141,James Rhoads School,7,40,s,s,s,s,39,98%,s,s,s,s,s,s,s,s,
141,James Rhoads School,8,40,s,s,s,s,38,95%,s,s,s,s,s,s,s,s,
141,James Rhoads School,ALL GRADES,495,s,s,s,s,459,93%,s,s,25,5%,s,s,s,s,
142,Martha Washington School,0,41,s,s,s,s,34,83%,s,s,s,s,s,s,s,s,
142,Martha Washington School,1,47,s,s,s,s,39,83%,s,s,s,s,s,s,s,s,
142,Martha Washington School,2,45,s,s,s,s,38,84%,s,s,s,s,s,s,s,s,
142,Martha Washington School,3,61,s,s,s,s,50,82%,s,s,s,s,s,s,s,s,
142,Martha Washington School,4,37,s,s,s,s,31,84%,s,s,s,s,s,s,s,s,
142,Martha Washington School,5,48,s,s,s,s,41,85%,s,s,s,s,s,s,s,s,
142,Martha Washington School,6,52,s,s,s,s,47,90%,s,s,s,s,s,s,s,s,
142,Martha Washington School,7,55,s,s,s,s,49,89%,s,s,s,s,s,s,s,s,
142,Martha Washington School,8,57,s,s,s,s,53,93%,s,s,s,s,s,s,s,s,
142,Martha Washington School,ALL GRADES,443,s,s,s,s,382,86%,s,s,51,12%,s,s,s,s,
144,Penrose School,0,67,s,s,s,s,57,85%,s,s,s,s,s,s,s,s,
144,Penrose School,1,69,s,s,s,s,59,86%,s,s,s,s,s,s,s,s,
144,Penrose School,2,75,s,s,s,s,60,80%,s,s,s,s,s,s,s,s,
144,Penrose School,3,90,s,s,s,s,71,79%,s,s,s,s,s,s,s,s,
144,Penrose School,4,44,s,s,s,s,36,82%,s,s,s,s,s,s,s,s,
144,Penrose School,5,67,s,s,s,s,50,75%,s,s,s,s,s,s,s,s,
144,Penrose School,6,64,s,s,s,s,46,72%,s,s,s,s,s,s,s,s,
144,Penrose School,7,59,s,s,s,s,50,85%,s,s,s,s,s,s,s,s,
144,Penrose School,8,82,s,s,s,s,74,90%,s,s,s,s,s,s,s,s,
144,Penrose School,ALL GRADES,617,s,s,20,3%,503,82%,s,s,72,12%,s,s,s,s,
146,Add B. Anderson School,0,59,s,s,s,s,54,92%,s,s,s,s,s,s,s,s,
146,Add B. Anderson School,1,62,s,s,s,s,54,87%,s,s,s,s,s,s,s,s,
146,Add B. Anderson School,2,82,s,s,s,s,75,91%,s,s,s,s,s,s,s,s,
146,Add B. Anderson School,3,73,s,s,s,s,66,90%,s,s,s,s,s,s,s,s,
146,Add B. Anderson School,4,62,s,s,s,s,59,95%,s,s,s,s,s,s,s,s,
146,Add B. Anderson School,5,52,s,s,s,s,47,90%,s,s,s,s,s,s,s,s,
146,Add B. Anderson School,6,46,s,s,s,s,43,93%,s,s,s,s,s,s,s,s,
146,Add B. Anderson School,7,40,s,s,s,s,40,100%,s,s,s,s,s,s,s,s,
146,Add B. Anderson School,8,73,s,s,s,s,66,90%,s,s,s,s,s,s,s,s,
146,Add B. Anderson School,ALL GRADES,549,s,s,s,s,504,92%,s,s,24,4%,s,s,s,s,
147,Alain Locke School,0,64,s,s,s,s,46,72%,s,s,s,s,s,s,s,s,
147,Alain Locke School,1,51,s,s,s,s,41,80%,s,s,s,s,s,s,s,s,
147,Alain Locke School,2,52,s,s,s,s,38,73%,s,s,s,s,s,s,s,s,
147,Alain Locke School,3,51,s,s,s,s,39,76%,s,s,s,s,s,s,s,s,
147,Alain Locke School,4,58,s,s,s,s,48,83%,s,s,s,s,s,s,s,s,
147,Alain Locke School,5,54,s,s,s,s,42,78%,s,s,s,s,s,s,s,s,
147,Alain Locke School,6,50,s,s,s,s,40,80%,s,s,s,s,s,s,s,s,
147,Alain Locke School,7,47,s,s,s,s,42,89%,s,s,s,s,s,s,s,s,
147,Alain Locke School,8,39,s,s,s,s,35,90%,s,s,s,s,s,s,s,s,
147,Alain Locke School,ALL GRADES,466,s,s,25,5%,371,80%,s,s,49,11%,s,s,s,s,
149,Rudolph Blankenburg School,0,55,s,s,s,s,51,93%,s,s,s,s,s,s,s,s,
149,Rudolph Blankenburg School,1,59,s,s,s,s,54,92%,s,s,s,s,s,s,s,s,
149,Rudolph Blankenburg School,2,58,s,s,s,s,52,90%,s,s,s,s,s,s,s,s,
149,Rudolph Blankenburg School,3,49,s,s,s,s,49,100%,s,s,s,s,s,s,s,s,
149,Rudolph Blankenburg School,4,47,s,s,s,s,43,91%,s,s,s,s,s,s,s,s,
149,Rudolph Blankenburg School,5,58,s,s,s,s,55,95%,s,s,s,s,s,s,s,s,
