ulcs,name,id,floor,type,draw,round,lead,nd,valid
2290,Franklin Learning Center,2290-107,01,DW,P,01R,21,false,true
2290,Franklin Learning Center,2290-107,01,DW,F,01R,5.19,false,true
2290,Franklin Learning Center,2290-107,01,DW,,,-1,false,false
2290,Franklin Learning Center,2290-108,01,DW,P,01,-1,false,false
2290,Franklin Learning Center,2290-108,01,DW,P,01R,19.6,false,true
2290,Franklin Learning Center,2290-109,01,CF,P,01,5,true,true
2290,Franklin Learning Center,2290-110,01,DW,P,01,-1,false,false
2290,Franklin Learning Center,2290-110,01,DW,P,01R,179,false,true
2290,Franklin Learning Center,2290-110,01,DW,F,01R,388,false,true
2290,Franklin Learning Center,2290-110,01,DW,P,02R,112,false,true
2290,Franklin Learning Center,2290-110,01,DW,F,02R,7.02,false,true
2290,Franklin Learning Center,2290-110,01,DW,P,03R,102,false,true
2290,Franklin Learning Center,2290-110,01,DW,P,04R,43,false,true
2290,Franklin Learning Center,2290-110,01,DW,P,05R,33.2,false,true
2290,Franklin Learning Center,2290-110,01,DW,P,06R,5,true,true
2290,Franklin Learning Center,2290-111,02,CF,P,01,10.7,false,true
2290,Franklin Learning Center,2290-112,00,CF,P,01,7.61,false,true
2290,Franklin Learning Center,2290-113N,00,CF,P,01,16.4,false,true
2310,Boone High School,2310-000,00,QA,Q,01,5,true,true
2310,Boone High School,2310-000,00,QA,Q,01,5,true,true
2310,Boone High School,2310-001,00,KH,P,01,39.4,false,true
2310,Boone High School,2310-001,00,KH,P,01R,5,true,true
2310,Boone High School,2310-001,00,KH,F,01R,5,true,true
2310,Boone High School,2310-002,00,KC,P,01,5.35,false,true
2310,Boone High School,2310-003,00,KH,P,01,6.15,false,true
2310,Boone High School,2310-004,00,KC,P,01,5,true,true
2310,Boone High School,2310-005,00,WC,P,01,64.4,false,true
2310,Boone High School,2310-005,00,DW,P,01R,5,true,true
2310,Boone High School,2310-005,00,DW,F,01R,5,true,true
2310,Boone High School,2310-006,00,DW,P,01,15.3,false,true
2310,Boone High School,2310-007,,,,,-1,false,false
2310,Boone High School,2310-008,00,DW,P,01,14.5,false,true
2310,Boone High School,2310-009,00,DW,P,01,1350,false,true
2310,Boone High School,2310-009,00,DW,,,-1,false,false
2310,Boone High School,2310-010,00,DW,P,01,8.12,false,true
2310,Boone High School,2310-010,00,DW,,,-1,false,false
2310,Boone High School,2310-011,00,DW,P,01,-1,false,false
2310,Boone High School,2310-011,00,DW,,,-1,false,false
2310,Boone High School,2310-012,01,WC,P,01,5,true,true
2310,Boone High School,2310-012,01,WC,,,-1,false,false
2310,Boone High School,2310-013,01,DW,P,01,5,true,true
2310,Boone High School,2310-014,01,DW,P,01,5,true,true
2310,Boone High School,2310-014,01,DW,,,-1,false,false
2310,Boone High School,2310-015,01,DW,P,01,52.9,false,true
2310,Boone High School,2310-015,01,DW,P,01R,10.7,false,true
2310,Boone High School,2310-015,01,DW,F,01R,5,true,true
2310,Boone High School,2310-016,01,DW,P,01,1040,false,true
2310,Boone High School,2310-016,01,DW,,,-1,false,false
2310,Boone High School,2310-017,02,DW,P,01,-1,false,false
2310,Boone High School,2310-017,02,DW,,,-1,false,false
2310,Boone High School,2310-018,02,DW,P,01,5,true,true
2310,Boone High School,2310-019,02,DW,P,01,6.34,false,true
2310,Boone High School,2310-020,02,DW,P,01,11.7,false,true
2310,Boone High School,2310-021,03,DW,P,01,-1,false,false
2310,Boone High School,2310-021,03,DW,P,01R,11,false,true
2310,Boone High School,2310-022,03,DW,P,01,-1,false,false
2310,Boone High School,2310-022,03,DW,,,-1,false,false
2310,Boone High School,2310-023,03,DW,P,01,11.6,false,true
2310,Boone High School,2310-024,03,DW,P,01,5.16,false,true
2310,Boone High School,2310-025,00,SC,P,01,13,false,true
2310,Boone High School,2310-026,00,CF,P,01,-1,false,false
2310,Boone High School,2310-026,00,CF,P,01R,33.2,false,true
2310,Boone High School,2310-026,00,CF,F,01R,5,true,true
2310,Boone High School,2310-026,00,CF,P,02R,53.1,false,true
2310,Boone High School,2310-026,00,CF,P,03R,50.3,false,true
2310,Boone High School,2310-026,00,CF,P,04R,12,false,true
2310,Boone High School,2310-027,00,BF,P,01,170,false,true
2310,Boone High School,2310-027,00,BF,F,01,1700,false,true
2310,Boone High School,2310-027,00,BF,P,02,148,false,true
2310,Boone High School,2310-027,00,BF,,,-1,false,false
2310,Boone High School,2310-028,00,BF,P,01,310,false,true
2310,Boone High School,2310-028,00,BF,F,01,4400,false,true
2310,Boone High School,2310-028,00,BF,P,02,426,false,true
2310,Boone High School,2310-028,00,BF,,,-1,false,false
2310,Boone High School,2310-029,00,BF,P,01,8,false,true
2310,Boone High School,2310-030,00,BF,P,01,5,true,true
2310,Boone High School,2310-031,00,BF,P,01,5,true,true
2310,Boone High School,2310-032,00,BF,P,01,5,true,true
2310,Boone High School,2310-033,00,BF,P,01,5,true,true
2310,Boone High School,2310-034,00,BF,P,01,5,true,true
2310,Boone High School,2310-035,00,CF,P,01,-1,false,false
2310,Boone High School,2310-035,00,CF,P,01R,5,true,true
2310,Boone High School,2310-036,00,CF,P,01,4.8,false,true
2310,Boone High School,2310-037,01,CF,P,01,5,true,true
2310,Boone High School,2310-038,01,BF,P,01,5,true,true
2310,Boone High School,2310-039,01,CF,P,01,-1,false,false
2310,Boone High School,2310-039,01,CF,,,-1,false,false
2310,Boone High School,2310-040,01,BF,P,01,5,true,true
2310,Boone High School,2310-041,01,BF,P,01,5,true,true
2310,Boone High School,2310-042,01,BF,P,01,5,true,true
2310,Boone High School,2310-043,01,CF,P,01,-1,false,false
2310,Boone High School,2310-043,01,CF,,,-1,false,false
2310,Boone High School,2310-044,01,CF,P,01,6,false,true
2310,Boone High School,2310-044,01,CF,,,-1,false,false
2310,Boone High School,2310-045,01,CF,P,01,31,false,true
2310,Boone High School,2310-045,01,CF,F,01,3,true,true
2310,Boone High School,2310-045,01,CF,P,02,18,false,true
2310,Boone High School,2310-045,01,CF,P,01R,28.6,false,true
2310,Boone High School,2310-045,01,CF,,,-1,false,false
2310,Boone High School,2310-046,01,BF,P,01,5,true,true
2310,Boone High School,2310-047,01,BF,P,01,5,true,true
2310,Boone High School,2310-048,01,BF,P,01,5,true,true
2310,Boone High School,2310-049,01,BF,P,01,5,true,true
2310,Boone High School,2310-050,01,BF,P,01,17,false,true
2310,Boone High School,2310-051,01,CF,P,01,8,false,true
2310,Boone High School,2310-052,02,BF,P,01,17,false,true
2310,Boone High School,2310-053,01,CF,P,01,-1,false,false
2310,Boone High School,2310-053,01,KC,P,01R,15.5,false,true
2310,Boone High School,2310-054,02,CF,P,01,-1,false,false
2310,Boone High School,2310-054,02,CF,,,-1,false,false
2310,Boone High School,2310-055,02,CF,P,01,-1,false,false
2310,Boone High School,2310-055,02,CF,,,-1,false,false
2310,Boone High School,2310-056,02,CF,P,01,-1,false,false
2310,Boone High School,2310-056,02,CF,,,-1,false,false
2310,Boone High School,2310-057,02,CF,P,01,-1,false,false
2310,Boone High School,2310-057,02,CF,P,01R,38.8,false,true
2310,Boone High School,2310-057,02,CF,F,01R,5.65,false,true
2310,Boone High School,2310-057,02,CF,P,02R,26.2,false,true
2310,Boone High School,2310-057,02,CF,P,03R,70.1,false,true
2310,Boone High School,2310-057,02,CF,P,04R,25,false,true
2310,Boone High School,2310-057,02,CF,P,05R,15.1,false,true
2310,Boone High School,2310-057,02,CF,,,-1,false,false
2310,Boone High School,2310-058,02,BF,P,01,5,true,true
2310,Boone High School,2310-059,02,BF,P,01,2500,false,true
2310,Boone High School,2310-059,02,BF,F,01,14,false,true
2310,Boone High School,2310-059,02,BF,P,02,313,false,true
2310,Boone High School,2310-059,02,BF,,,-1,false,false
2310,Boone High School,2310-060,02,BF,P,01,35,false,true
2310,Boone High School,2310-060,02,BF,F,01,49,false,true
2310,Boone High School,2310-060,02,BF,P,02,58,false,true
2310,Boone High School,2310-060,02,BF,,,-1,false,false
2310,Boone High School,2310-061,02,BF,P,01,1400,false,true
2310,Boone High School,2310-061,02,BF,F,01,12,false,true
2310,Boone High School,2310-061,02,BF,P,02,39,false,true
2310,Boone High School,2310-061,02,BF,,,-1,false,false
2310,Boone High School,2310-062,02,CF,P,01,-1,false,false
2310,Boone High School,2310-062,02,CF,,,-1,false,false
2310,Boone High School,2310-063,02,CF,P,01,5,true,true
2310,Boone High School,2310-063,02,CF,,,-1,false,false
2310,Boone High School,2310-064,02,CF,P,01,10,false,true
2310,Boone High School,2310-064,02,CF,,,-1,false,false
2310,Boone High School,2310-065,02,CF,P,01,5,true,true
2310,Boone High School,2310-065,02,CF,,,-1,false,false
2310,Boone High School,2310-066,02,BF,P,01,7,false,true
2310,Boone High School,2310-067,02,BF,P,01,5,true,true
2310,Boone High School,2310-068,03,CF,P,01,5,true,true
2310,Boone High School,2310-068,03,CF,,,-1,false,false
2310,Boone High School,2310-069,03,CF,P,01,5,true,true
2310,Boone High School,2310-069,03,CF,,,-1,false,false
2310,Boone High School,2310-070,03,CF,P,01,5,true,true
2310,Boone High School,2310-070,03,CF,,,-1,false,false
2310,Boone High School,2310-071,03,BF,P,01,5,true,true
2310,Boone High School,2310-072,03,BF,P,01,5,true,true
2310,Boone High School,2310-073,03,CF,P,01,5,true,true
2310,Boone High School,2310-073,03,CF,,,-1,false,false
2310,Boone High School,2310-074,03,CF,P,01,5,true,true
2310,Boone High School,2310-074,03,CF,,,-1,false,false
2310,Boone High School,2310-075,03,CF,P,01,5,true,true
2310,Boone High School,2310-075,03,CF,,,-1,false,false
2310,Boone High School,2310-076,03,BF,P,01,5,true,true
2310,Boone High School,2310-077,03,BF,P,01,5,true,true
2310,Boone High School,2310-078,03,BF,P,01,33,false,true
2310,Boone High School,2310-078,03,BF,F,01,191,false,true
2310,Boone High School,2310-078,03,BF,P,02,1400,false,true
2310,Boone High School,2310-078,03,BF,,,-1,false,false
2310,Boone High School,2310-079,03,BF,P,01,6,false,true
2310,Boone High School,2310-080,03,CF,P,01,3900,false,true
2310,Boone High School,2310-080,03,CF,F,01,3,true,true
2310,Boone High School,2310-080,03,CF,P,02,114,false,true
2310,Boone High School,2310-080,03,CF,,,-1,false,false
2310,Boone High School,2310-081,03,CF,P,01,-1,false,false
2310,Boone High School,2310-081,03,CF,,,-1,false,false
2310,Boone High School,2310-082,03,CF,P,01,140,false,true
2310,Boone High School,2310-082,03,CF,F,01,224,false,true
2310,Boone High School,2310-082,03,CF,P,02,74,false,true
2310,Boone High School,2310-082,03,CF,,,-1,false,false
2310,Boone High School,2310-083,03,CF,P,01,5,true,true
2310,Boone High School,2310-083,03,CF,,,-1,false,false
2310,Boone High School,2310-084,02,CF,P,01,170,false,true
2310,Boone High School,2310-084,02,CF,F,01,44,false,true
2310,Boone High School,2310-084,02,CF,F,02,2.5,false,true
2310,Boone High School,2310-084,02,CF,P,01R,82,false,true
2310,Boone High School,2310-084,02,CF,F,01R,4.3,false,true
2310,Boone High School,2310-084,02,CF,P,02R,62,false,true
2310,Boone High School,2310-084,02,CF,F,02R,5.2,false,true
2310,Boone High School,2310-084,02,CF,P,03R,5.2,false,true
2310,Boone High School,2310-084,02,CF,,,-1,false,false
2310,Boone High School,2310-085,00,KH,P,01,3300,false,true
2310,Boone High School,2310-085,00,KH,F,01,50,false,true
2310,Boone High School,2310-085,00,KH,,,-1,false,false
2310,Boone High School,2310-086,00,KC,P,01,2100,false,true
2310,Boone High School,2310-086,00,KC,F,01,36,false,true
2310,Boone High School,2310-086,00,KC,,,-1,false,false
2310,Boone High School,2310-087,01,DW,P,01,2.2,false,true
2310,Boone High School,2310-087,,,,,-1,false,false
2310,Boone High School,2310-088,01,DW,P,01,0.36,true,true
2310,Boone High School,2310-088,,,,,-1,false,false
2310,Boone High School,2310-089,00,CF,P,01,-1,false,false
2310,Boone High School,2310-090N,01,DW,P,01,0.36,true,true
2310,Boone High School,2310-091N,01,IM,P,01,0.36,true,true
2310,Boone High School,2310-092N,01,WC,P,01,0.36,true,true
2310,Boone High School,2310-093N,01,WC,P,01,0.36,true,true
2310,Boone High School,2310-094N,02,WC,P,01,0.36,true,true
2310,Boone High School,2310-095N,02,WC,P,01,0.36,true,true
2310,Boone High School,2310-096N,03,WC,P,01,0.36,true,true
2310,Boone High School,2310-097N,03,WC,P,01,0.36,true,true
2310,Boone High School,2310-098,00,CF,P,01,-1,false,false
2310,Boone High School,2310-099,01,CF,P,01,-1,false,false
2310,Boone High School,2310-100,02,CF,P,01,-1,false,false
2310,Boone High School,2310-100,02,CF,,,-1,false,false
2310,Boone High School,2310-101,02,CF,P,01,-1,false,false
2320,Stephan Girard E. S.,2320-000,00,QA,Q,00,3,true,true
2320,Stephan Girard E. S.,2320-001,00,SC,P,01,3.4,false,true
2320,Stephan Girard E. S.,2320-002,00,BF,P,01,3,true,true
2320,Stephan Girard E. S.,2320-003,00,BF,P,01,3.2,false,true
2320,Stephan Girard E. S.,2320-004,01,CF,P,01,16.5,false,true
2320,Stephan Girard E. S.,2320-005,01,BF,P,01,12,false,true
2320,Stephan Girard E. S.,2320-006,01,BF,P,01,11,false,true
2320,Stephan Girard E. S.,2320-007,01,CF,P,01,3,true,true
2320,Stephan Girard E. S.,2320-008,01,KF,P,01,3,true,true
2320,Stephan Girard E. S.,2320-009,01,BF,P,01,3,true,true
2320,Stephan Girard E. S.,2320-010,01,BF,P,01,3,true,true
2320,Stephan Girard E. S.,2320-011,01,CF,P,01,3,true,true
2320,Stephan Girard E. S.,2320-012,01,BF,P,01,-1,false,false
2320,Stephan Girard E. S.,2320-012,01,BF,P,02,130,false,true
2320,Stephan Girard E. S.,2320-012,01,BF,F,02,5,true,true
2320,Stephan Girard E. S.,2320-012,01,BF,P,03,27,false,true
2320,Stephan Girard E. S.,2320-013,01,CF,P,01,16.8,false,true
2320,Stephan Girard E. S.,2320-014,01,BF,P,01,12.5,false,true
2320,Stephan Girard E. S.,2320-015,01,BF,P,01,3,true,true
2320,Stephan Girard E. S.,2320-016,01,BF,P,01,9.8,false,true
2320,Stephan Girard E. S.,2320-017,01,BF,P,01,3,true,true
2320,Stephan Girard E. S.,2320-018,01,BF,P,01,7.3,false,true
2320,Stephan Girard E. S.,2320-019,01,BF,P,01,3,true,true
2320,Stephan Girard E. S.,2320-020,01,BF,P,01,3,true,true
2320,Stephan Girard E. S.,2320-021,01,BF,P,01,23.5,false,true
2320,Stephan Girard E. S.,2320-021,01,BF,P,02,7,false,true
2320,Stephan Girard E. S.,2320-021,01,BF,F,02,5,true,true
2320,Stephan Girard E. S.,2320-021,01,BF,P,03,5,false,true
2320,Stephan Girard E. S.,2320-022,01,BF,P,01,23.1,false,true
2320,Stephan Girard E. S.,2320-022,01,BF,P,02,5,true,true
2320,Stephan Girard E. S.,2320-022,01,BF,F,02,5,true,true
2320,Stephan Girard E. S.,2320-022,01,BF,P,03,5,true,true
2320,Stephan Girard E. S.,2320-023,01,BF,P,01,24,false,true
2320,Stephan Girard E. S.,2320-023,01,BF,P,02,10,false,true
2320,Stephan Girard E. S.,2320-023,01,BF,F,02,5,true,true
2320,Stephan Girard E. S.,2320-023,01,BF,P,03,10,false,true
2320,Stephan Girard E. S.,2320-024,01,DW,P,01,3,true,true
2320,Stephan Girard E. S.,2320-025,01,DW,P,01,3,true,true
2320,Stephan Girard E. S.,2320-026,01,BF,P,01,7.7,false,true
2320,Stephan Girard E. S.,2320-027,01,BF,P,01,4.3,false,true
2320,Stephan Girard E. S.,2320-028,01,CF,P,01,8,false,true
2320,Stephan Girard E. S.,2320-029,01,CF,P,01,16.2,false,true
2320,Stephan Girard E. S.,2320-030,01,DW,P,01,3,true,true
2320,Stephan Girard E. S.,2320-031,01,DW,P,01,3,true,true
2320,Stephan Girard E. S.,2320-032,01,BF,P,01,9.7,false,true
2320,Stephan Girard E. S.,2320-033,01,DW,P,01,22.7,false,true
2320,Stephan Girard E. S.,2320-033,01,DW,P,02,6,false,true
2320,Stephan Girard E. S.,2320-033,01,DW,F,02,5,true,true
2320,Stephan Girard E. S.,2320-033,01,DW,P,01R,17.4,false,true
2320,Stephan Girard E. S.,2320-034,01,BF,P,01,3,true,true
2320,Stephan Girard E. S.,2320-035,01,CF,P,01,3,true,true
2320,Stephan Girard E. S.,2320-035,01,CF,,,-1,false,false
2320,Stephan Girard E. S.,2320-035,01,CF,P,01,6.3,false,true
2320,Stephan Girard E. S.,2320-036,01,CF,P,01,-1,false,false
2320,Stephan Girard E. S.,2320-036,01,CF,P,01,5,true,true
2320,Stephan Girard E. S.,2320-037,01,DW,P,01,13.6,false,true
2320,Stephan Girard E. S.,2320-038,01,BF,P,01,3,true,true
2320,Stephan Girard E. S.,2320-039,02,CF,P,01,5.6,false,true
2320,Stephan Girard E. S.,2320-040,02,DW,P,01,7.1,false,true
2320,Stephan Girard E. S.,2320-041,02,DW,P,01,3.6,false,true
2320,Stephan Girard E. S.,2320-042,02,DW,P,01,3,true,true
2320,Stephan Girard E. S.,2320-043,02,DW,P,01,3,true,true
2320,Stephan Girard E. S.,2320-044,02,BF,P,01,34.7,false,true
2320,Stephan Girard E. S.,2320-044,02,BF,P,02,7,false,true
2320,Stephan Girard E. S.,2320-044,02,BF,F,02,5,true,true
2320,Stephan Girard E. S.,2320-044,02,BF,P,03,6,false,true
2320,Stephan Girard E. S.,2320-045,02,BF,P,01,4.1,false,true
2320,Stephan Girard E. S.,2320-046,02,BF,P,01,3.2,false,true
2320,Stephan Girard E. S.,2320-047,02,BF,P,01,3,true,true
2320,Stephan Girard E. S.,2320-048,02,BF,P,01,3,true,true
2320,Stephan Girard E. S.,2320-049,02,BF,P,01,3,true,true
2320,Stephan Girard E. S.,2320-050,02,BF,P,01,8.4,false,true
2320,Stephan Girard E. S.,2320-051,02,CF,P,01,14,false,true
2320,Stephan Girard E. S.,2320-052,03,HF,P,01,18.7,false,true
2320,Stephan Girard E. S.,2320-053,03,BF,P,01,6,false,true
2320,Stephan Girard E. S.,2320-054,03,BF,P,01,6,false,true
2320,Stephan Girard E. S.,2320-055,03,BF,P,01,3,true,true
2320,Stephan Girard E. S.,2320-056,03,BF,P,01,4.5,false,true
2320,Stephan Girard E. S.,2320-057,03,BF,P,01,6.1,false,true
2320,Stephan Girard E. S.,2320-058,03,BF,P,01,3,true,true
2320,Stephan Girard E. S.,2320-059,03,BF,P,01,3,true,true
2320,Stephan Girard E. S.,2320-060,03,DW,P,01,3,true,true
2320,Stephan Girard E. S.,2320-061,03,DW,P,01,3,true,true
2320,Stephan Girard E. S.,2320-062,03,HF,P,01,3,true,true
2320,Stephan Girard E. S.,2320-063,03,DW,P,01,3,true,true
2320,Stephan Girard E. S.,2320-063,03,DW,,,-1,false,false
2320,Stephan Girard E. S.,2320-064,03,DW,P,01,86.6,false,true
2320,Stephan Girard E. S.,2320-064,03,DW,P,02,7,false,true
2320,Stephan Girard E. S.,2320-064,03,DW,F,02,5,true,true
2320,Stephan Girard E. S.,2320-064,03,DW,P,01R,52.7,false,true
2320,Stephan Girard E. S.,2320-064,03,DW,P,02R,35.7,false,true
2320,Stephan Girard E. S.,2320-064,03,DW,P,03R,18.5,false,true
2320,Stephan Girard E. S.,2320-065,02,BF,P,01,16.3,false,true
2320,Stephan Girard E. S.,2320-066,03,BF,P,01,121,false,true
2320,Stephan Girard E. S.,2320-066,03,BF,P,02,5,true,true
2320,Stephan Girard E. S.,2320-066,03,BF,F,02,5,true,true
2320,Stephan Girard E. S.,2320-066,03,BF,P,03,5,true,true
2320,Stephan Girard E. S.,2320-067,03,DW,P,01,-1,false,false
2320,Stephan Girard E. S.,2320-067,03,DW,P,01R,5,true,true
2321,GAMP,2321-001,00,BF,P,01,-1,false,false
2321,GAMP,2321-002,00,BF,P,01,-1,false,false
2321,GAMP,2321-003,00,BF,P,01,-1,false,false
2321,GAMP,2321-004,00,BF,P,01,-1,false,false
2321,GAMP,2321-005,00,CF,P,01,-1,false,false
2321,GAMP,2321-006,00,CF,P,01,-1,false,false
2321,GAMP,2321-007,00,DW,P,01,-1,false,false
2321,GAMP,2321-008,00,DW,P,01,-1,false,false
2321,GAMP,2321-009,00,CF,P,01,-1,false,false
2321,GAMP,2321-010,00,CF,P,01,-1,false,false
2321,GAMP,2321-011,00,DW,P,01,-1,false,false
2321,GAMP,2321-012,00,WC,P,01,-1,false,false
2321,GAMP,2321-013,00,KH,P,01,-1,false,false
2321,GAMP,2321-013,00,KH,,,-1,false,false
2321,GAMP,2321-014,00,KC,P,01,-1,false,false
2321,GAMP,2321-014,00,KC,,,-1,false,false
2321,GAMP,2321-015,00,BF,P,01,-1,false,false
2321,GAMP,2321-016,00,BF,P,01,-1,false,false
2321,GAMP,2321-017,00,BF,P,01,-1,false,false
2321,GAMP,2321-018,00,BF,P,01,-1,false,false
2321,GAMP,2321-019,00,BF,P,01,-1,false,false
2321,GAMP,2321-020,00,BF,P,01,-1,false,false
2321,GAMP,2321-021,01,KH,P,01,-1,false,false
2321,GAMP,2321-022,01,KC,P,01,3.7,false,true
2321,GAMP,2321-023,01,WC,P,01,0.36,true,true
2321,GAMP,2321-024,01,WC,P,01,0.36,true,true
2321,GAMP,2321-025,01,WC,P,01,-1,false,false
2321,GAMP,2321-026,01,CF,P,01,-1,false,false
2321,GAMP,2321-027,01,WC,P,01,-1,false,false
2321,GAMP,2321-028,01,CF,P,01,6.8,false,true
2321,GAMP,2321-029,01,WC,P,01,0.36,true,true
2321,GAMP,2321-030,01,BF,P,01,-1,false,false
2321,GAMP,2321-031,02,BF,P,01,-1,false,false
2321,GAMP,2321-032,02,CF,P,01,5,false,true
2321,GAMP,2321-033,02,KH,P,01,-1,false,false
2321,GAMP,2321-034,02,KC,P,01,1500,false,true
2321,GAMP,2321-034,02,KC,F,01,1.3,false,true
2321,GAMP,2321-034,02,KC,P,01R,2.6,false,true
2321,GAMP,2321-035,02,WC,P,01,-1,false,false
2321,GAMP,2321-035,02,WC,,,-1,false,false
2321,GAMP,2321-036,02,WC,P,01,-1,false,false
2321,GAMP,2321-036,02,WC,,,-1,false,false
2321,GAMP,2321-037,02,DW,P,01,-1,false,false
2321,GAMP,2321-037,02,DW,F,01,1.5,false,true
2321,GAMP,2321-038,02,DW,P,01,-1,false,false
2321,GAMP,2321-038,02,DW,F,01,150,false,true
2321,GAMP,2321-038,02,DW,,,-1,false,false
2321,GAMP,2321-039,02,DW,P,01,-1,false,false
2321,GAMP,2321-039,02,DW,F,01,-1,false,false
2321,GAMP,2321-039,02,DW,,,-1,false,false
2321,GAMP,2321-040,02,CF,P,01,-1,false,false
2321,GAMP,2321-041,02,DW,P,01,-1,false,false
2321,GAMP,2321-041,02,DW,F,01,9.4,false,true
2321,GAMP,2321-042,02,BF,P,01,-1,false,false
2321,GAMP,2321-043,03,BF,P,01,-1,false,false
2321,GAMP,2321-044,03,WC,P,01,-1,false,false
2321,GAMP,2321-044,03,WC,F,01,4.4,false,true
2321,GAMP,2321-045,03,CF,P,01,-1,false,false
2321,GAMP,2321-046,03,CF,P,01,-1,false,false
2321,GAMP,2321-047,03,CF,P,01,-1,false,false
2321,GAMP,2321-048,03,CF,P,01,-1,false,false
2321,GAMP,2321-049,03,CF,P,01,-1,false,false
2321,GAMP,2321-050,03,CF,P,01,-1,false,false
2321,GAMP,2321-051,03,CF,P,01,-1,false,false
2321,GAMP,2321-052,03,CF,P,01,-1,false,false
2321,GAMP,2321-053,03,CF,P,01,-1,false,false
2321,GAMP,2321-054,03,CF,P,01,-1,false,false
2321,GAMP,2321-055,03,CF,P,01,-1,false,false
2321,GAMP,2321-056,03,CF,P,01,-1,false,false
2321,GAMP,2321-057,03,CF,P,01,-1,false,false
2321,GAMP,2321-058,03,CF,P,01,-1,false,false
2321,GAMP,2321-059,03,CF,P,01,-1,false,false
2321,GAMP,2321-060,03,CF,P,01,-1,false,false
2321,GAMP,2321-061,03,CF,P,01,-1,false,false
2321,GAMP,2321-062,03,CF,P,01,-1,false,false
2321,GAMP,2321-063,03,CF,P,01,-1,false,false
2321,GAMP,2321-064,03,CF,P,01,-1,false,false
2321,GAMP,2321-065,03,CF,P,01,-1,false,false
2321,GAMP,2321-066,03,CF,P,01,-1,false,false
2321,GAMP,2321-067,03,CF,P,01,-1,false,false
2321,GAMP,2321-068,03,DW,P,01,-1,false,false
2321,GAMP,2321-068,03,DW,F,01,5,false,true
2321,GAMP,2321-069,03,BF,P,01,-1,false,false
2321,GAMP,2321-070,03,CF,P,01,-1,false,false
2340,McCall Elementary,2340-000,00,QA,Q,00,5,true,true
2340,McCall Elementary,2340-001,00,CF,P,01,6.3,false,true
2340,McCall Elementary,2340-002,00,HF,P,01,7,false,true
2340,McCall Elementary,2340-003,00,HF,P,01,5,true,true
2340,McCall Elementary,2340-004,00,DW,P,01,5.6,false,true
2340,McCall Elementary,2340-005,00,DW,P,01,17,false,true
2340,McCall Elementary,2340-006,00,CF,P,01,-1,false,false
2340,McCall Elementary,2340-006,00,CF,,,-1,false,false
2340,McCall Elementary,2340-007,00,DW,P,01,5,true,true
2340,McCall Elementary,2340-008,00,DW,P,01,5,true,true
2340,McCall Elementary,2340-009,00,DW,P,01,5,true,true
2340,McCall Elementary,2340-010,00,BF,P,01,5,true,true
2340,McCall Elementary,2340-011,00,BF,P,01,5,true,true
2340,McCall Elementary,2340-012,00,BF,P,01,6.5,false,true
2340,McCall Elementary,2340-013,00,BF,P,01,5,true,true
2340,McCall Elementary,2340-014,00,BF,P,01,5,true,true
2340,McCall Elementary,2340-015,00,BF,P,01,7.3,false,true
2340,McCall Elementary,2340-016,00,BF,P,01,5,false,true
2340,McCall Elementary,2340-017,00,BF,P,01,6.8,false,true
2340,McCall Elementary,2340-018,00,BF,P,01,5.9,false,true
2340,McCall Elementary,2340-019,00,BF,P,01,5,true,true
2340,McCall Elementary,2340-020,00,BF,P,01,5,true,true
2340,McCall Elementary,2340-021,00,BF,P,01,16,false,true
2340,McCall Elementary,2340-022,00,BF,P,01,16,false,true
2340,McCall Elementary,2340-023,00,BF,P,01,26,false,true
2340,McCall Elementary,2340-023,00,BF,P,02,5,true,true
2340,McCall Elementary,2340-023,00,BF,F,02,13,false,true
2340,McCall Elementary,2340-023,00,BF,P,03,11,false,true
2340,McCall Elementary,2340-023,00,BF,P,03,11,false,true
2340,McCall Elementary,2340-024,00,DW,P,01,5,true,true
2340,McCall Elementary,2340-025,00,BF,P,01,10,false,true
2340,McCall Elementary,2340-026,00,BF,P,01,-1,false,false
2340,McCall Elementary,2340-027,00,DW,P,01,5,true,true
2340,McCall Elementary,2340-028,00,BF,P,01,8.4,false,true
2340,McCall Elementary,2340-029,00,KC,P,01,5,true,true
2340,McCall Elementary,2340-030,00,BF,P,01,-1,false,false
2340,McCall Elementary,2340-031,00,BF,P,01,9.8,false,true
2340,McCall Elementary,2340-032,00,BF,P,01,7.5,false,true
2340,McCall Elementary,2340-033,00,BF,P,01,9.6,false,true
2340,McCall Elementary,2340-034,00,BF,P,01,5.5,false,true
2340,McCall Elementary,2340-035,03,CF,P,01,66,false,true
2340,McCall Elementary,2340-035,03,CF,P,02,42,false,true
2340,McCall Elementary,2340-035,03,CF,F,02,5.2,false,true
2340,McCall Elementary,2340-035,03,CF,,,-1,false,false
2340,McCall Elementary,2340-036,03,CF,P,01,14,false,true
2340,McCall Elementary,2340-037,03,BF,P,01,14,false,true
2340,McCall Elementary,2340-038,03,HF,P,01,37,false,true
2340,McCall Elementary,2340-038,02,HF,P,02,27,false,true
2340,McCall Elementary,2340-038,02,HF,F,02,5,true,true
2340,McCall Elementary,2340-038,02,HF,,,-1,false,false
2340,McCall Elementary,2340-039,03,DW,P,01,5,true,true
2340,McCall Elementary,2340-040,03,CF,P,01,5,true,true
2340,McCall Elementary,2340-041,03,BF,P,01,6.8,false,true
